AcctAge,DDA,DDABal,CashBk,Checks,DirDep,NSF,NSFAmt,Phone,Teller,Sav,SavBal,ATM,ATMAmt,POS,POSAmt,CD,CDBal,IRA,IRABal,LOC,LOCBal,ILS,ILSBal,MM,MMBal,MMCred,MTG,MTGBal,CC,CCBal,CCPurc,SDB,Income,HMOwn,LORes,HMVal,Age,CRScore,Moved,InArea,Ins,Branch,Res,Dep,DepAmt,Inv,InvBal
3.7,1,2511.24,0,1,0,0,0,0,0,1,1718.54,1,380.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,742,0,1,1,B3,S,1,670.51,0,0
3.5,1,11799.23,0,7,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,614.35,0,0,121,0,3,166,48,753,1,1,0,B5,R,2,2155.42,0,0
18.1,1,2143.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1,8,101,65,669,0,1,0,B16,R,0,0,0,0
0.3,1,315.98,1,2,0,0,0,0,2,0,0,1,1700.52,0,0,1,7700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,3.5,122,24,597,0,1,0,B3,U,3,1150.36,0,0
2.7,1,2267.11,0,0,0,0,0,,2,0,0,1,1016.64,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,34,1,9,95,27,569,0,1,1,B14,U,2,1226.25,,
4.8,1,666.17,0,3,0,0,0,,7,1,338.07,1,2935.1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,704,0,1,0,B15,R,4,3369.5,,
,1,18792.82,0,3,0,0,0,0,1,1,10125.14,1,4563.85,1,27.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,5,134,40,637,0,1,1,B8,U,1,1724.89,0,0
3.9,1,412.32,0,2,0,0,0,0,0,0,0,1,748.74,1,47.86,0,0,0,0,1,15551.07,1,9959.97,0,0,0,0,0,1,26941.21,1,0,,,,,,699,0,1,0,B2,R,4,1257.78,0,0
3.9,1,6191.81,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,681,0,1,1,B2,S,2,1208.33,0,0
23.8,0,0,0,0,0,0,0,0,0,1,4000.06,1,1897.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,0,1,1,B4,U,0,0,0,0
5.3,0,0,0,0,0,0,0,0,0,1,961.06,1,10957.09,3,200.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,1,8.5,96,51,674,0,1,1,B4,U,0,0,0,0
3.9,1,20504.49,0,18,0,0,0,0,2,1,3795.14,1,10176.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3192.91,0,0,18,1,6,128,67,708,0,1,0,B3,S,1,7797.01,0,0
13.6,1,1911.72,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,273,0,0,43,0,2.5,113,46,741,0,1,0,B4,U,2,1403.28,0,0
3.7,1,493.78,0,6,0,0,0,2,0,0,0,1,886.6,1,45.18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,574.36,0,0,5,1,8.5,80,39,646,0,1,0,B4,U,2,787.93,0,0
3.7,1,954.7,0,7,1,0,0,0,0,1,1372.22,1,1282.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,1,10,127,24,613,0,1,1,B6,S,2,1876.2,0,0
16.2,1,204.72,0,0,1,1,2.22,0,0,1,324.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,1,9,108,81,729,0,1,0,B4,S,1,255.62,0,0
,1,360.64,0,2,0,0,0,,4,1,237.98,1,338.05,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,17,0,7,108,38,637,0,1,0,B19,U,2,1488.91,,
4.3,1,966.24,0,5,0,0,0,0,4,1,1188.5,1,28.83,0,0,1,500,0,0,0,0,0,0,1,15626.19,0,0,0,1,0,0,1,10,1,10,82,70,754,0,1,0,B5,S,2,1032.42,0,0
10.3,1,706,0,5,0,0,0,0,3,1,7090.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,1,6,121,67,703,0,1,0,B3,U,2,912.3,0,0
0.8,1,602.09,0,1,0,0,0,0,1,1,153.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,101,1,7,133,37,669,0,1,0,B4,U,1,74.12,0,0
2.1,1,1098.5,0,1,0,0,0,0,2,1,1103.93,1,109.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,662,0,1,0,B3,U,2,673.98,0,0
3.8,1,3522.76,0,6,1,0,0,,0,0,0,1,1573.61,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,35,1,8.5,110,79,627,0,1,0,B15,U,2,2531.4,,
4,1,515.57,0,6,0,0,0,0,0,1,3355.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,696,0,1,0,B4,S,2,1795.7,0,0
0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15075.49,0,0,0,0,0,0,0,2,0,4.5,83,49,718,0,1,1,B7,U,0,0,0,0
8.7,1,896.02,0,2,0,0,0,0,7,1,8.04,0,0,0,0,0,0,0,0,0,0,0,0,1,15460.33,1,0,0,1,1534.16,0,0,43,0,4.5,102,39,690,0,1,1,B2,R,2,1119.19,0,0
4.6,1,3429.3,0,2,1,0,0,,0,1,1.14,1,336.91,,,0,0,1,134.91,0,0,0,0,0,0,0,0,0,,,,0,34,0,3,114,68,666,0,1,0,B14,R,2,3560.78,,
5,1,43.98,0,0,0,0,0,0,0,1,18.29,0,0,0,0,0,0,1,0,1,21711.73,0,0,0,0,0,1,288256.92,1,291623.98,2,0,30,1,14,95,77,708,0,1,0,B4,U,0,0,0,0
2.4,1,979.05,0,1,1,0,0,0,0,0,0,1,511.78,6,189.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,1,10,114,56,719,0,1,0,B5,U,2,1226.39,0,0
2.3,1,122.45,0,0,0,0,0,0,0,0,0,1,1531.55,2,44.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,1,9,113,58,675,0,1,0,B7,U,3,707.48,0,0
0.7,1,2023.64,0,14,1,0,0,0,0,1,38700.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,391.14,1,0,44,1,9.5,115,44,664,0,1,1,B1,S,2,3565.64,0,0
2.8,1,1388.02,0,1,0,0,0,1,1,1,1256.79,1,1836.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21,1,8,95,39,634,0,1,0,B4,U,2,1275.37,0,0
0.6,1,408.73,0,3,0,0,0,0,0,0,0,1,1365.47,2,81.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,698,0,1,0,B2,U,4,1067.66,0,0
0.7,1,6099.52,0,3,0,0,0,0,1,0,0,0,0,0,0,1,13200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,660,0,1,1,B2,S,1,746.27,0,0
14.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44246.38,0,0,1,14963.56,2,0,0,1,52853.35,0,0,35,0,4.5,108,38,620,0,1,0,B16,R,0,0,0,0
0.5,1,399.19,0,0,0,0,0,0,1,1,5278.21,1,1243.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,142.59,0,1,50,1,6,99,45,689,1,1,1,B7,U,1,373.93,0,0
1.3,1,3607.87,0,0,1,0,0,0,0,0,0,1,28.88,0,0,0,0,0,0,0,0,1,10184.73,0,0,0,0,0,1,28961.49,0,0,,,,,,618,0,1,0,B2,U,1,322.44,0,0
9.6,1,297.38,0,6,0,0,0,0,1,0,0,0,0,3,68.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,671,0,1,0,B2,R,3,1883.53,0,0
2.4,1,390.48,0,0,0,0,0,0,0,0,0,1,758.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,547,0,1,0,B2,U,2,421.51,0,0
7.9,1,152.93,0,1,1,0,0,0,0,1,2175.86,1,11.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,329.66,1,0,,,,,,747,0,1,0,B2,S,2,667.15,0,0
2.5,1,221.14,0,2,0,0,0,2,1,1,310.76,1,1016.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,1,8,106,44,679,0,1,0,B5,R,2,1129.75,0,0
20.4,0,0,0,0,0,0,0,0,0,1,289.85,1,239.05,0,0,0,0,0,0,0,0,0,0,1,14965.14,0,0,0,1,7218.1,0,0,45,0,3.5,117,35,656,0,1,0,B2,S,0,0,0,0
4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14879,1,1,329602.27,1,316004.79,0,0,,1,,,,643,0,1,0,B2,S,0,0,0,0
3.3,1,1334.53,0,7,1,0,0,0,0,0,0,1,760.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,7.5,89,55,704,0,1,0,B4,R,2,2240.43,0,0
6.8,1,599.7,0,6,0,0,0,1,2,0,0,0,0,3,196.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1,12,99,35,644,0,1,0,B4,S,2,1306.9,0,0
3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15019.48,1,0,0,0,0,0,0,116,1,8,147,24,592,0,1,0,B1,S,0,0,0,0
10.4,1,1148.86,0,2,1,0,0,,1,1,110.92,1,1060.76,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,3,0,5,88,19,620,0,1,1,B15,S,2,1711.56,,
5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,1,6,105,68,679,0,0,1,B1,U,0,0,0,0
0.4,1,404.07,0,1,0,0,0,0,2,1,0.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,16,77,53,630,0,1,0,B4,U,1,394.32,0,0
4.3,1,6503.49,0,6,1,0,0,0,0,1,11366.41,1,23957.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.4,0,0,41,0,6,132,52,659,0,1,1,B4,S,5,15315.38,0,0
20.3,1,34308.59,0,8,1,0,0,,0,1,38380.82,1,222.03,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,60,0,3.5,186,27,637,0,1,1,B14,U,2,2295.67,,
1.6,1,617.52,0,8,1,0,0,2,2,0,0,0,0,1,68.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,1,6,111,28,636,0,1,1,B4,R,2,812.74,0,0
13.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,1,12,91,56,682,0,1,0,B1,S,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,643,0,1,1,B2,S,0,0,0,0
4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,170.5,0,0,,,,,,675,0,0,0,B2,S,0,0,0,0
0.5,0,0,0,0,0,0,0,0,0,1,63699.6,0,0,0,0,1,80000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,83,1,5.5,120,53,691,0,1,1,B1,U,0,0,0,0
6,1,351.28,0,2,0,0,0,0,1,0,0,1,872.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,127,1,12.5,150,49,628,0,1,0,B2,S,2,751.45,0,0
2.5,1,18076.96,0,3,1,0,0,0,0,1,5905.85,1,271.1,0,0,0,0,0,0,0,0,0,0,1,26850.87,1,0,0,0,0,0,0,19,0,5.5,139,54,642,0,1,1,B5,S,2,39572.8,0,0
3.7,1,438.39,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,711,0,1,0,B5,S,2,1136.2,0,0
4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,101,0,3,155,59,703,0,1,0,B3,R,0,0,0,0
3.5,1,468.56,0,2,0,0,0,1,2,0,0,1,1584.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,5,135,55,669,0,1,0,B2,U,5,1392.54,0,0
1,1,246.83,0,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,9,102,41,666,0,1,0,B16,R,2,798.81,0,0
1.6,1,149.48,0,2,0,1,46.86,2,0,1,95.54,1,1010.61,1,8.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,1,13,105,72,671,0,1,0,B4,U,5,727.81,0,0
15,0,0,0,0,0,0,0,0,0,1,897.86,0,0,0,0,0,0,0,0,0,0,0,0,1,14822.95,0,0,0,1,589.48,1,1,,,,,,664,0,0,0,B17,R,0,0,0,0
2.4,1,199.94,0,3,0,0,0,0,2,1,1.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,4,86,42,648,0,1,0,B4,S,2,1351.45,0,0
33.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,6,93,53,719,0,1,0,B4,S,0,0,0,0
3.7,1,256.4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6800,0,0,0,0,0,0,0,0,0,1,167011.54,1,162657.12,0,0,30,1,4,120,59,693,0,1,0,B2,R,1,1120.42,0,0
2.8,1,888.29,0,3,1,0,0,0,1,0,0,1,0,2,95.97,1,7600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1,10,97,42,675,0,1,0,B4,R,2,2032.39,0,0
1.3,1,339.54,0,3,0,0,0,0,0,1,770.59,1,839.18,1,59.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,1,7,97,51,705,0,1,0,B5,U,3,643.93,0,0
3.8,1,418.1,1,16,1,1,83.28,12,2,1,0,1,1506.71,23,551.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,79,1,7.5,128,30,617,0,1,0,B1,S,10,2790.05,0,0
0.5,1,1203.96,0,18,0,0,0,3,2,0,0,1,4328.31,1,63.94,0,0,0,0,0,0,1,10045.74,0,0,0,0,0,1,3218.94,1,0,30,1,9,97,85,683,0,1,0,B16,R,2,4547.02,0,0
,0,0,0,0,0,0,0,0,0,1,146131.56,0,0,0,0,1,198100,1,134285.81,0,0,0,0,0,0,0,0,0,1,0,1,0,,,,,,590,0,1,1,B13,U,0,0,0,0
2.1,0,0,0,0,0,0,0,0,0,1,1415.06,0,0,0,0,1,25300,0,0,0,0,0,0,0,0,0,0,0,1,102.31,0,0,47,0,7.5,117,42,624,0,1,0,B2,R,0,0,0,0
2.8,1,591.91,0,3,0,0,0,0,1,0,0,1,1070.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,5.5,97,68,710,0,1,0,B1,R,2,1820.33,0,0
1.7,0,0,0,0,0,0,0,,0,1,38416.15,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,38,0,7,114,60,733,0,0,1,B15,R,0,0,,
16.2,0,0,0,0,0,0,0,0,0,1,666.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.09,0,0,37,0,7.5,108,34,646,0,1,1,B2,S,0,0,0,0
4.7,1,26276.03,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,12.5,145,59,663,0,1,1,B5,U,3,5318.2,0,0
,1,1742.31,0,14,1,0,0,2,0,1,330.84,1,3147.87,0,0,0,0,0,0,0,0,1,10142.14,0,0,0,0,0,1,5840.18,1,0,,,,,,675,0,1,0,B4,S,5,4686.26,0,0
4.2,1,1137.5,0,14,0,0,0,0,0,1,13092.22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,3.5,112,20,583,0,1,1,B5,U,4,4985.89,0,0
30.2,0,0,0,0,0,0,0,0,0,1,330.68,0,0,0,0,1,16700,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,678,0,1,1,B4,U,0,0,0,0
5.6,1,1518.66,0,6,0,0,0,,5,1,1940.74,1,2588.24,,,0,0,0,0,1,5521.96,0,0,1,15881.57,0,0,0,,,,0,20,0,4,81,52,610,0,1,0,B15,S,2,972.91,,
7.6,1,5562.22,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,1,11,114,26,645,1,1,0,B2,U,1,328.33,0,0
1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,1,13,88,40,677,0,1,1,B1,R,0,0,0,0
3.6,1,2761.7,0,4,1,0,0,0,0,0,0,1,199.03,0,0,0,0,0,0,0,0,1,10226.92,0,0,0,1,172825.11,1,147158.95,1,0,60,1,5.5,124,39,699,0,1,0,B16,R,2,2711.01,0,0
11.5,1,2993.85,0,6,1,0,0,0,9,1,782.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,113.66,0,0,41,0,5.5,111,43,624,0,1,0,B2,U,3,1509.47,0,0
2,1,105.08,0,0,0,0,0,0,0,1,4.14,1,333.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,10,110,57,660,0,1,0,B1,R,2,258.7,0,0
0.8,1,236.89,0,2,0,0,0,0,3,1,7345.52,1,655.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,1,8.5,100,43,642,0,1,1,B4,R,2,749.83,0,0
4.1,1,4044.24,0,0,0,0,0,0,0,1,3049.87,0,0,0,0,1,8100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,1,7.5,108,66,677,0,1,0,B7,R,1,1948.28,0,0
2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14861.23,0,0,0,1,0,1,0,12,1,11.5,85,64,702,0,1,0,B9,R,0,0,0,0
0.5,1,1322.03,0,10,0,0,0,5,3,1,0,1,2880.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,657,0,1,0,B2,U,6,5063.54,0,0
1.3,1,5078.77,0,1,0,0,0,0,2,0,0,0,0,0,0,1,13800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,1,10,131,61,671,0,1,0,B4,U,1,945.25,0,0
0.3,1,551.04,0,4,1,1,2.37,1,2,1,161.9,1,263.39,2,70.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,50,1,11,101,37,708,0,1,0,B1,S,4,1488.33,0,0
10.6,1,2592.08,0,7,0,0,0,0,2,1,32.38,1,5294.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,,,,,,694,0,1,1,B4,R,3,3948.16,0,0
26.3,1,1297.25,0,10,0,0,0,0,5,0,0,0,0,0,0,1,16100,0,0,0,0,0,0,0,0,0,0,0,1,379.4,0,0,,,,,,688,0,1,0,B2,U,1,1298.08,0,0
3,1,538.14,0,2,0,0,0,0,2,0,0,1,842.4,0,0,1,63600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1,8,101,40,629,0,1,1,B5,U,1,1140.31,0,0
4,1,86.13,0,15,1,0,0,,6,0,0,0,0,,,0,0,0,0,1,26133.44,0,0,0,0,0,0,0,,,,0,65,1,7,122,48,726,0,1,0,B15,S,4,3566.36,,
,1,3463.85,0,15,1,0,0,0,0,1,885.17,1,10834.5,1,319.08,0,0,0,0,0,0,0,0,0,0,0,1,333956.66,1,330757.22,0,0,105,1,7.5,138,44,635,0,1,1,B7,S,5,12497.31,0,0
21.7,1,3594.05,0,8,1,0,0,0,4,1,6717.65,0,0,0,0,1,5700,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,742,0,1,1,B3,R,3,1178.03,1,0
,0,0,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,48,0,4.5,105,66,622,0,1,1,B19,R,0,0,,
2.9,1,1663.01,0,5,0,0,0,1,8,1,356.22,1,278.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,1,7.5,89,24,611,0,1,0,B1,U,3,8334.15,0,0
2.5,1,31410.78,0,3,0,0,0,,6,1,48164.54,1,5437.7,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,153,0,2,233,24,631,0,1,1,B15,S,2,4934.96,,
3.4,1,851.91,0,0,0,0,0,0,0,1,328.97,1,195.9,1,24.09,1,8400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,4.5,144,63,672,0,1,0,B16,R,1,236.59,0,0
0.3,1,1028.83,0,0,0,0,0,,0,1,22.21,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,42,1,10,99,64,684,0,1,1,B14,R,1,123.9,,
4.3,1,43.44,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,115.47,0,0,16,1,11.5,102,33,708,0,1,0,B16,R,2,655.95,0,0
,1,6238.74,0,13,1,1,4.28,0,5,0,0,1,6671.96,0,0,1,8100,1,2552.47,1,11.07,1,11218.85,0,0,0,1,129358.64,1,162528.44,1,0,70,1,2.5,152,31,699,0,1,1,B6,U,4,11921.69,0,0
3.6,1,1130.97,0,12,1,0,0,2,4,0,0,1,72.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1035.53,1,0,,,,,,682,0,1,0,B2,S,3,1993.81,0,0
,1,670.02,0,5,1,0,0,,2,1,707.64,1,1199.2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,57,0,4,113,38,618,0,1,0,B18,S,4,2002.07,,
,0,0,0,0,0,0,0,0,0,1,227.96,1,7976.01,0,0,1,8000,0,0,0,0,1,10782.73,1,15053.09,1,0,0,1,20477.28,0,0,15,1,9,95,64,644,0,1,1,B4,S,0,0,0,0
11.5,1,612.25,0,4,0,0,0,0,2,1,17931.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,85.8,0,0,54,0,3,107,43,673,0,1,1,B2,S,2,566.5,0,0
22.1,1,2066.24,0,10,0,1,4.9,,4,0,0,0,0,,,0,0,1,6258.98,0,0,0,0,1,16334.89,0,0,0,,,,0,58,1,5.5,119,59,672,0,1,0,B15,U,2,2597.74,,
1.2,1,49.98,0,2,0,0,0,0,1,0,0,1,242.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,4.5,109,60,728,1,1,0,B1,S,2,298.36,0,0
3.2,1,602.06,0,1,0,0,0,0,1,1,340.02,1,3191.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,661,0,1,0,B13,U,5,2208.49,0,0
3.1,1,2336.9,0,18,1,0,0,,2,0,0,1,83.03,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,29,1,7.5,101,72,686,0,1,0,B15,U,4,3347.18,,
13.8,1,302.18,0,12,0,0,0,0,1,1,324.71,1,947.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2827.25,0,0,22,0,4,94,56,716,0,1,0,B12,S,2,1155.99,0,0
3.5,1,605.32,0,0,0,0,0,0,0,1,611.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.98,0,0,41,0,5,115,39,682,0,1,1,B13,U,1,222.13,0,0
21.9,0,0,0,0,0,0,0,0,0,1,17312.78,0,0,0,0,1,98900,0,0,0,0,0,0,0,0,0,0,0,1,21.22,0,0,48,0,5,107,29,656,0,0,1,B7,U,0,0,0,0
12.2,1,22944.17,0,5,0,0,0,0,5,1,13669.14,1,234.92,4,132.15,1,8600,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,691,0,1,1,B12,S,3,5401.12,0,0
,1,364,0,5,1,0,0,0,3,1,91.31,1,175.83,3,49.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,1,11,131,44,638,0,1,0,B3,U,3,1321.7,0,0
0.9,1,4.41,0,0,0,1,4.62,0,3,1,6.36,1,91.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,3,94,52,574,0,1,0,B6,U,1,107.89,0,0
2.7,1,260.62,0,3,0,1,214.99,0,0,0,0,1,3634.64,8,532.82,0,0,0,0,0,0,0,0,1,15198.23,0,0,0,0,0,0,0,60,1,10.5,107,59,717,0,1,1,B4,R,2,1715.66,0,0
,0,0,0,0,0,0,0,0,0,1,4677.56,1,576.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,667,0,1,1,B4,U,0,0,0,0
4,1,1548.49,0,8,0,0,0,1,0,0,0,1,2434.03,10,290.81,0,0,0,0,0,0,1,10261.51,0,0,0,0,0,1,33913.67,0,0,20,1,8,98,19,634,0,1,1,B3,R,3,1897.39,0,0
2.8,1,258.87,1,1,0,0,0,2,0,0,0,1,1017.47,4,170.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,1,6,116,48,650,0,1,0,B8,U,2,612.9,0,0
9.1,1,7323.91,0,3,1,1,26.28,0,2,1,17938.58,1,4045.09,10,621.11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.39,2,0,27,0,5.5,104,32,666,0,1,1,B11,U,4,7833.21,0,0
1.6,1,1186.23,0,2,0,0,0,0,1,0,0,1,1409.46,3,176.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,732,0,1,0,B6,U,2,1113.24,0,0
19.7,0,0,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,28,1,7,95,35,688,0,1,0,B15,U,0,0,,
5.3,1,170.75,0,2,0,0,0,0,1,1,7741.75,1,4886.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,5,88,42,751,0,1,1,B8,R,3,2453.02,0,0
21.3,1,608.67,0,12,0,0,0,0,4,1,141.27,1,1636.63,0,0,0,0,0,0,1,359.27,1,10565.94,1,15335.14,2,0,0,1,23789.45,1,0,55,1,7,114,51,696,0,1,0,B4,U,3,1419.03,0,0
2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1964.66,0,0,8,1,8,86,54,663,0,0,0,B7,S,0,0,0,0
18.4,1,5773.49,0,4,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,625,0,1,0,B2,R,2,2722.69,0,0
3.3,1,181.23,0,0,0,0,0,0,0,1,275.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,4,107,33,661,0,1,0,B6,R,1,27.89,0,0
